from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Heathrow,London,United Kingdom,-0.103,51.795,Dusseldorf,Duesseldorf,Germany,7.277,51.482,All Nippon Airways,Japan,510
Heathrow,London,United Kingdom,-0.103,51.795,Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,All Nippon Airways,Japan,563
Heathrow,London,United Kingdom,-0.103,51.795,Frankfurt Main,Frankfurt,Germany,8.905,50.044,All Nippon Airways,Japan,660
Heathrow,London,United Kingdom,-0.103,51.795,Lisboa,Lisbon,Portugal,-8.56,39.302,All Nippon Airways,Japan,1534
Heathrow,London,United Kingdom,-0.103,51.795,Manchester,Manchester,United Kingdom,-1.792,53.589,All Nippon Airways,Japan,229
Heathrow,London,United Kingdom,-0.103,51.795,Franz Josef Strauss,Munich,Germany,12.31,48.589,All Nippon Airways,Japan,951
Heathrow,London,United Kingdom,-0.103,51.795,Narita Intl,Tokyo,Japan,140.643,36.274,All Nippon Airways,Japan,9504
Heathrow,London,United Kingdom,-0.103,51.795,Okecie,Warsaw,Poland,21.611,52.276,All Nippon Airways,Japan,1480
City,Belfast,United Kingdom,-5.788,55.03,Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Air Madrid,Spain,134
Blackpool,Blackpool,United Kingdom,-2.382,54.286,Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Air Madrid,Spain,130
Gloucestershire,Golouchestershire,United Kingdom,-1.613,52.49,Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Air Madrid,Spain,259
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Air Madrid,Spain,193
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Air Madrid,Spain,212
Heathrow,London,United Kingdom,-0.103,51.795,Hong Kong Intl,Hong Kong,Hong Kong,114.524,22.514,Air New Zealand,New Zealand,9606
Heathrow,London,United Kingdom,-0.103,51.795,Los Angeles Intl,Los Angeles,United States,-118.014,34.57,Air New Zealand,New Zealand,8675
Heathrow,London,United Kingdom,-0.103,51.795,San Francisco Intl,San Francisco,United States,-121.959,38.031,Air New Zealand,New Zealand,8548
Heathrow,London,United Kingdom,-0.103,51.795,Eleftherios Venizelos Intl,Athens,Greece,24.574,38.56,Olympic Airlines,Greece,2410
Heathrow,London,United Kingdom,-0.103,51.795,Schwechat,Vienna,Austria,16.949,48.183,Austrian Airlines,Austria,1279
Gatwick,London,United Kingdom,0.349,51.246,Zagreb,Zagreb,Croatia,16.114,46.238,Croatia Airlines,Croatia,1279
Heathrow,London,United Kingdom,-0.103,51.795,Zagreb,Zagreb,Croatia,16.114,46.238,Croatia Airlines,Croatia,1330
Gatwick,London,United Kingdom,0.349,51.246,Tallinn,Tallinn-ulemiste International,Estonia,25.388,59.688,Estonian Air,Estonia,1819
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Heathrow,London,United Kingdom,-0.103,51.795,Asiana Airlines,Republic of Korea,624
City,Belfast,United Kingdom,-5.788,55.03,Heathrow,London,United Kingdom,-0.103,51.795,Asiana Airlines,Republic of Korea,520
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Heathrow,London,United Kingdom,-0.103,51.795,Asiana Airlines,Republic of Korea,563
Heathrow,London,United Kingdom,-0.103,51.795,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Asiana Airlines,Republic of Korea,624
Heathrow,London,United Kingdom,-0.103,51.795,City,Belfast,United Kingdom,-5.788,55.03,Asiana Airlines,Republic of Korea,520
Heathrow,London,United Kingdom,-0.103,51.795,Incheon Intl,Seoul,South Korea,126.75,37.781,Asiana Airlines,Republic of Korea,8800
Heathrow,London,United Kingdom,-0.103,51.795,Manchester,Manchester,United Kingdom,-1.792,53.589,Asiana Airlines,Republic of Korea,229
Manchester,Manchester,United Kingdom,-1.792,53.589,Heathrow,London,United Kingdom,-0.103,51.795,Asiana Airlines,Republic of Korea,229
Stansted,London,United Kingdom,0.391,52.475,Adnan Menderes,Izmir,Turkey,27.261,38.487,Pegasus Airlines,Turkey,2583
Stansted,London,United Kingdom,0.391,52.475,Sabiha Gokcen,Istanbul,Turkey,29.515,41.497,Pegasus Airlines,Turkey,2499
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Chaklala,Islamabad,Pakistan,73.165,34.027,Pakistan International Airlines,Pakistan,6085
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Chaklala,Islamabad,Pakistan,73.165,34.027,Pakistan International Airlines,Pakistan,6040
Heathrow,London,United Kingdom,-0.103,51.795,Chaklala,Islamabad,Pakistan,73.165,34.027,Pakistan International Airlines,Pakistan,6008
Heathrow,London,United Kingdom,-0.103,51.795,Jinnah Intl,Karachi,Pakistan,67.267,25.51,Pakistan International Airlines,Pakistan,6272
Heathrow,London,United Kingdom,-0.103,51.795,Allama Iqbal Intl,Lahore,Pakistan,74.672,31.869,Pakistan International Airlines,Pakistan,6275
Manchester,Manchester,United Kingdom,-1.792,53.589,Chaklala,Islamabad,Pakistan,73.165,34.027,Pakistan International Airlines,Pakistan,6081
Manchester,Manchester,United Kingdom,-1.792,53.589,John F Kennedy Intl,New York,United States,-73.632,41.066,Pakistan International Airlines,Pakistan,5345
Manchester,Manchester,United Kingdom,-1.792,53.589,Allama Iqbal Intl,Lahore,Pakistan,74.672,31.869,Pakistan International Airlines,Pakistan,6351
Gatwick,London,United Kingdom,0.349,51.246,Boryspil Intl,Kiev,Ukraine,31.491,50.575,Ukraine International Airlines,Ukraine,2168
Heathrow,London,United Kingdom,-0.103,51.795,Suvarnabhumi Intl,Bangkok,Thailand,101.245,14.135,Qantas,Australia,9536
Heathrow,London,United Kingdom,-0.103,51.795,Hong Kong Intl,Hong Kong,Hong Kong,114.524,22.514,Qantas,Australia,9606
Heathrow,London,United Kingdom,-0.103,51.795,Changi Intl,Singapore,Singapore,104.657,1.583,Qantas,Australia,10875
Gatwick,London,United Kingdom,0.349,51.246,Billund,Billund,Denmark,9.252,56.233,Cimber Air,Denmark,805
Gatwick,London,United Kingdom,0.349,51.246,Charlotte Douglas Intl,Charlotte,United States,-80.906,35.356,Qatar Airways,Qatar,6457
Heathrow,London,United Kingdom,-0.103,51.795,Doha Intl,Doha,Qatar,51.941,25.435,Qatar Airways,Qatar,5234
Manchester,Manchester,United Kingdom,-1.792,53.589,Doha Intl,Doha,Qatar,51.941,25.435,Qatar Airways,Qatar,5391
Manchester,Manchester,United Kingdom,-1.792,53.589,Philadelphia Intl,Philadelphia,United States,-74.736,40.453,Qatar Airways,Qatar,5460
Heathrow,London,United Kingdom,-0.103,51.795,Damascus Intl,Damascus,Syria,36.857,33.684,Syrian Arab Airlines,Syrian Arab Republic,3570
City,London,United Kingdom,0.092,51.842,Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Aer Arann,Ireland,392
Luton,London,United Kingdom,0.052,52.457,Waterford,Waterford,Ireland,-6.479,52.312,Aer Arann,Ireland,443
Manchester,Manchester,United Kingdom,-1.792,53.589,Waterford,Waterford,Ireland,-6.479,52.312,Aer Arann,Ireland,344
Southend,Southend,United Kingdom,1.159,51.952,Waterford,Waterford,Ireland,-6.479,52.312,Aer Arann,Ireland,522
Heathrow,London,United Kingdom,-0.103,51.795,Queen Alia Intl,Amman,Jordan,36.655,32.204,Royal Jordanian,Jordan,3676
Heathrow,London,United Kingdom,-0.103,51.795,Henri Coanda,Bucharest,Romania,26.17,44.953,Tarom,Romania,2070
Heathrow,London,United Kingdom,-0.103,51.795,Lisboa,Lisbon,Portugal,-8.56,39.302,SATA International,Portugal,1534
Heathrow,London,United Kingdom,-0.103,51.795,Cape Town Intl,Cape Town,South Africa,19.002,-33.942,South African Airways,South Africa,9713
Heathrow,London,United Kingdom,-0.103,51.795,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,South African Airways,South Africa,9040
Bristol,Bristol,United Kingdom,-2.532,51.637,Guernsey,Guernsey,Guernsey,-2.337,49.724,Skynet Airlines,Ireland,213
Bristol,Bristol,United Kingdom,-2.532,51.637,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,262
Bristol,Bristol,United Kingdom,-2.532,51.637,Zurich,Zurich,Switzerland,8.915,47.774,Skynet Airlines,Ireland,927
Manchester,Manchester,United Kingdom,-1.792,53.589,Guernsey,Guernsey,Guernsey,-2.337,49.724,Skynet Airlines,Ireland,431
Manchester,Manchester,United Kingdom,-1.792,53.589,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,471
Southampton,Southampton,United Kingdom,-0.929,51.583,Guernsey,Guernsey,Guernsey,-2.337,49.724,Skynet Airlines,Ireland,229
Southampton,Southampton,United Kingdom,-0.929,51.583,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,254
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Flesland,Bergen,Norway,5.363,60.488,Scandinavian Airlines System,Sweden,533
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,911
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Sola,Stavanger,Norway,6.063,59.461,Scandinavian Airlines System,Sweden,507
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,1014
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Landvetter,Gothenborg,Sweden,12.466,58.104,Scandinavian Airlines System,Sweden,1064
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,989
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,1057
Heathrow,London,United Kingdom,-0.103,51.795,Arlanda,Stockholm,Sweden,18.531,60.086,Scandinavian Airlines System,Sweden,1473
Heathrow,London,United Kingdom,-0.103,51.795,Flesland,Bergen,Norway,5.363,60.488,Scandinavian Airlines System,Sweden,1023
Heathrow,London,United Kingdom,-0.103,51.795,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,981
Heathrow,London,United Kingdom,-0.103,51.795,Landvetter,Gothenborg,Sweden,12.466,58.104,Scandinavian Airlines System,Sweden,1062
Heathrow,London,United Kingdom,-0.103,51.795,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,1175
Heathrow,London,United Kingdom,-0.103,51.795,Sola,Stavanger,Norway,6.063,59.461,Scandinavian Airlines System,Sweden,935
Manchester,Manchester,United Kingdom,-1.792,53.589,Arlanda,Stockholm,Sweden,18.531,60.086,Scandinavian Airlines System,Sweden,1423
Manchester,Manchester,United Kingdom,-1.792,53.589,Flesland,Bergen,Norway,5.363,60.488,Scandinavian Airlines System,Sweden,879
Manchester,Manchester,United Kingdom,-1.792,53.589,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,989
Manchester,Manchester,United Kingdom,-1.792,53.589,Landvetter,Gothenborg,Sweden,12.466,58.104,Scandinavian Airlines System,Sweden,1019
Manchester,Manchester,United Kingdom,-1.792,53.589,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,1081
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Sola,Stavanger,Norway,6.063,59.461,Scandinavian Airlines System,Sweden,666
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,457
Bristol,Bristol,United Kingdom,-2.532,51.637,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,507
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,758
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,438
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,530
Heathrow,London,United Kingdom,-0.103,51.795,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,340
Manchester,Manchester,United Kingdom,-1.792,53.589,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,502
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Brussels Natl,Brussels,Belgium,4.807,51.502,Brussels Airlines,Belgium,575
Heathrow,London,United Kingdom,-0.103,51.795,Changi Intl,Singapore,Singapore,104.657,1.583,Singapore Airlines,Singapore,10875
Manchester,Manchester,United Kingdom,-1.792,53.589,Franz Josef Strauss,Munich,Germany,12.31,48.589,Singapore Airlines,Singapore,1128
Gatwick,London,United Kingdom,0.349,51.246,Pulkovo,St. Petersburg,Russia,30.437,60.333,Aeroflot Russian Airlines,Russia,2109
Heathrow,London,United Kingdom,-0.103,51.795,Sheremetyevo,Moscow,Russia,37.69,56.621,Aeroflot Russian Airlines,Russia,2481
Heathrow,London,United Kingdom,-0.103,51.795,King Abdulaziz Intl,Jeddah,Saudi Arabia,39.26,22.132,Saudi Arabian Airlines,Saudi Arabia,4709
Heathrow,London,United Kingdom,-0.103,51.795,King Khaled Intl,Riyadh,Saudi Arabia,47.164,25.596,Saudi Arabian Airlines,Saudi Arabia,4905
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Eastern Airways,United Kingdom,442
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Humberside,Humberside,United Kingdom,0.081,53.957,Eastern Airways,United Kingdom,391
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Eastern Airways,United Kingdom,322
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Durham Tees Valley Airport,Teesside,United Kingdom,-1.05,54.848,Eastern Airways,United Kingdom,279
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Newcastle,Newcastle,United Kingdom,-1.487,55.062,Eastern Airways,United Kingdom,253
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Norwich,Norwich,United Kingdom,1.471,53.126,Eastern Airways,United Kingdom,508
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Southampton,Southampton,United Kingdom,-0.929,51.583,Eastern Airways,United Kingdom,641
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Sola,Stavanger,Norway,6.063,59.461,Eastern Airways,United Kingdom,507
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Stornoway,Stornoway,United Kingdom,-5.886,58.359,Eastern Airways,United Kingdom,274
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Wick,Wick,United Kingdom,-2.489,58.764,Eastern Airways,United Kingdom,166
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Newcastle,Newcastle,United Kingdom,-1.487,55.062,Eastern Airways,United Kingdom,256
Bristol,Bristol,United Kingdom,-2.532,51.637,Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Eastern Airways,United Kingdom,320
Cardiff,Cardiff,United Kingdom,-2.906,51.661,Birmingham,Birmingham,United Kingdom,-1.581,52.756,Eastern Airways,United Kingdom,151
Cardiff,Cardiff,United Kingdom,-2.906,51.661,Newcastle,Newcastle,United Kingdom,-1.487,55.062,Eastern Airways,United Kingdom,389
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,442
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Sola,Stavanger,Norway,6.063,59.461,Eastern Airways,United Kingdom,683
Humberside,Humberside,United Kingdom,0.081,53.957,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,391
Humberside,Humberside,United Kingdom,0.081,53.957,Norwich,Norwich,United Kingdom,1.471,53.126,Eastern Airways,United Kingdom,130
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,322
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Bristol,Bristol,United Kingdom,-2.532,51.637,Eastern Airways,United Kingdom,320
Durham Tees Valley Airport,Teesside,United Kingdom,-1.05,54.848,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,279
Durham Tees Valley Airport,Teesside,United Kingdom,-1.05,54.848,Southampton,Southampton,United Kingdom,-0.929,51.583,Eastern Airways,United Kingdom,363
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,253
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Birmingham,Birmingham,United Kingdom,-1.581,52.756,Eastern Airways,United Kingdom,256
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Cardiff,Cardiff,United Kingdom,-2.906,51.661,Eastern Airways,United Kingdom,389
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Sola,Stavanger,Norway,6.063,59.461,Eastern Airways,United Kingdom,666
Norwich,Norwich,United Kingdom,1.471,53.126,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,508
Norwich,Norwich,United Kingdom,1.471,53.126,Humberside,Humberside,United Kingdom,0.081,53.957,Eastern Airways,United Kingdom,130
Southampton,Southampton,United Kingdom,-0.929,51.583,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,641
Southampton,Southampton,United Kingdom,-0.929,51.583,Durham Tees Valley Airport,Teesside,United Kingdom,-1.05,54.848,Eastern Airways,United Kingdom,363
Stornoway,Stornoway,United Kingdom,-5.886,58.359,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,274
Wick,Wick,United Kingdom,-2.489,58.764,Dyce,Aberdeen,United Kingdom,-1.663,57.336,Eastern Airways,United Kingdom,166
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Ashgabat,Ashkhabad,Turkmenistan,58.601,38.644,Turkmenistan Airlines,Turkmenistan,4773
Heathrow,London,United Kingdom,-0.103,51.795,Ashgabat,Ashkhabad,Turkmenistan,58.601,38.644,Turkmenistan Airlines,Turkmenistan,4684
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Lanzarote,Las Palmas,Spain,-13.343,29.575,Thomas Cook Airlines,United Kingdom,2902
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Thomas Cook Airlines,United Kingdom,2999
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Thomas Cook Airlines,United Kingdom,3043
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Thomas Cook Airlines,United Kingdom,3123
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Lanzarote,Las Palmas,Spain,-13.343,29.575,Thomas Cook Airlines,United Kingdom,2750
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Banjul Intl,Banjul,Gambia,-16.421,13.563,Thomas Cook Airlines,United Kingdom,4552
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Thomas Cook Airlines,United Kingdom,2850
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Saint Geoirs,Grenoble,France,5.548,45.604,Thomas Cook Airlines,United Kingdom,948
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Hurghada Intl,Hurghada,Egypt,34.332,27.297,Thomas Cook Airlines,United Kingdom,4092
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,Thomas Cook Airlines,United Kingdom,3993
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Thomas Cook Airlines,United Kingdom,3000
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Torino,Torino,Italy,8.082,45.334,Thomas Cook Airlines,United Kingdom,1083
Bristol,Bristol,United Kingdom,-2.532,51.637,Lanzarote,Las Palmas,Spain,-13.343,29.575,Thomas Cook Airlines,United Kingdom,2610
Bristol,Bristol,United Kingdom,-2.532,51.637,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Thomas Cook Airlines,United Kingdom,2710
Bristol,Bristol,United Kingdom,-2.532,51.637,Salzburg,Salzburg,Austria,13.007,48.322,Thomas Cook Airlines,United Kingdom,1168
Bristol,Bristol,United Kingdom,-2.532,51.637,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Thomas Cook Airlines,United Kingdom,2860
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Lanzarote,Las Palmas,Spain,-13.343,29.575,Thomas Cook Airlines,United Kingdom,2834
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Thomas Cook Airlines,United Kingdom,2933
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Thomas Cook Airlines,United Kingdom,2991
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,Thomas Cook Airlines,United Kingdom,3986
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Thomas Cook Airlines,United Kingdom,3084
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Lanzarote,Las Palmas,Spain,-13.343,29.575,Thomas Cook Airlines,United Kingdom,3076
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Antalya,Antalya,Turkey,31.334,37.497,Thomas Cook Airlines,United Kingdom,3351
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Thomas Cook Airlines,United Kingdom,3173
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Thomas Cook Airlines,United Kingdom,3220
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,Thomas Cook Airlines,United Kingdom,4329
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Thomas Cook Airlines,United Kingdom,3300
Gatwick,London,United Kingdom,0.349,51.246,Lanzarote,Las Palmas,Spain,-13.343,29.575,Thomas Cook Airlines,United Kingdom,2663
Gatwick,London,United Kingdom,0.349,51.246,Antalya,Antalya,Turkey,31.334,37.497,Thomas Cook Airlines,United Kingdom,2866
